username,content,label,cleaning,tokenizing,stopword,stemming,final
Pengguna Google,"kenapa nomor NPWP gak bisa masuk, padahal baru kemarin ke kantor pajak reset password dan email.. udah bener.. eh malah tidak terdaftar katanya.. hahhh kok bisa, sandinya dan email udh bener, difoto malah",negatif,kenapa nomor npwp gak bisa masuk padahal baru kemarin ke kantor pajak reset password dan email udah bener eh malah tidak terdaftar katanya hahhh kok bisa sandinya dan email udh bener difoto malah,"kenapa, nomor, npwp, gak, bisa, masuk, padahal, baru, kemarin, ke, kantor, pajak, reset, password, dan, email, udah, bener, eh, malah, tidak, terdaftar, katanya, hahhh, kok, bisa, sandinya, dan, email, udh, bener, difoto, malah","nomor, npwp, gak, masuk, kemarin, kantor, pajak, reset, password, email, udah, bener, eh, terdaftar, hahhh, sandinya, email, udh, bener, difoto","nomor, npwp, gak, masuk, kemarin, kantor, pajak, reset, password, email, udah, bener, eh, daftar, hahhh, sandi, email, udh, bener, foto",nomor npwp gak masuk kemarin kantor pajak reset password email udah bener eh daftar hahhh sandi email udh bener foto
Pengguna Google,"duuh susah amat login, udah bener semua, error melulu, udah fiturnya tidak lengkap, untuk login oun susah. tidak berfaedah dan tidak membantu sama sekali.",negatif,duuh susah amat login udah bener semua error melulu udah fiturnya tidak lengkap untuk login oun susah tidak berfaedah dan tidak membantu sama sekali,"duuh, susah, amat, login, udah, bener, semua, error, melulu, udah, fiturnya, tidak, lengkap, untuk, login, oun, susah, tidak, berfaedah, dan, tidak, membantu, sama, sekali","duuh, susah, login, udah, bener, error, melulu, udah, fiturnya, lengkap, login, oun, susah, berfaedah, membantu","duuh, susah, login, udah, bener, error, melulu, udah, fiturnya, lengkap, login, oun, susah, faedah, bantu",duuh susah login udah bener error melulu udah fiturnya lengkap login oun susah faedah bantu
Pengguna Google,"Apk apa ini Gk jelas betul iklannya cuma 5 menti udah bisa buat NPWP pas mau daftar baru lembaran kedua udah di persulit kita udah verify email & no telpon udah masukin kode otp juga pas mau lanjut Gk bisa gitu kok katanya mempermudah, kita disuruh wajib pajak buat NPWP dipersulit pajak dibayar dikorupsi pula nanti Gk bayar pajak kita pula disalahkan dianggap ilegal kocak memang aturan negara ini",negatif,apk apa ini gk jelas betul iklannya cuma  menti udah bisa buat npwp pas mau daftar baru lembaran kedua udah di persulit kita udah verify email  no telpon udah masukin kode otp juga pas mau lanjut gk bisa gitu kok katanya mempermudah kita disuruh wajib pajak buat npwp dipersulit pajak dibayar dikorupsi pula nanti gk bayar pajak kita pula disalahkan dianggap ilegal kocak memang aturan negara ini,"apk, apa, ini, gk, jelas, betul, iklannya, cuma, menti, udah, bisa, buat, npwp, pas, mau, daftar, baru, lembaran, kedua, udah, di, persulit, kita, udah, verify, email, no, telpon, udah, masukin, kode, otp, juga, pas, mau, lanjut, gk, bisa, gitu, kok, katanya, mempermudah, kita, disuruh, wajib, pajak, buat, npwp, dipersulit, pajak, dibayar, dikorupsi, pula, nanti, gk, bayar, pajak, kita, pula, disalahkan, dianggap, ilegal, kocak, memang, aturan, negara, ini","apk, gk, iklannya, menti, udah, npwp, pas, daftar, lembaran, udah, persulit, udah, verify, email, no, telpon, udah, masukin, kode, otp, pas, gk, gitu, mempermudah, disuruh, wajib, pajak, npwp, dipersulit, pajak, dibayar, dikorupsi, gk, bayar, pajak, disalahkan, dianggap, ilegal, kocak, aturan, negara","apk, gk, iklan, menti, udah, npwp, pas, daftar, lembar, udah, sulit, udah, verify, email, no, telpon, udah, masukin, kode, otp, pas, gk, gitu, mudah, suruh, wajib, pajak, npwp, sulit, pajak, bayar, korupsi, gk, bayar, pajak, salah, anggap, ilegal, kocak, atur, negara",apk gk iklan menti udah npwp pas daftar lembar udah sulit udah verify email no telpon udah masukin kode otp pas gk gitu mudah suruh wajib pajak npwp sulit pajak bayar korupsi gk bayar pajak salah anggap ilegal kocak atur negara
Pengguna Google,"susah banget masuknya, sudah masuk sudah di isi bingung mau di klik di selesaikannya, malah muter2. gampang pakai e-Filling dari pada coretak",negatif,susah banget masuknya sudah masuk sudah di isi bingung mau di klik di selesaikannya malah muter gampang pakai efilling dari pada coretak,"susah, banget, masuknya, sudah, masuk, sudah, di, isi, bingung, mau, di, klik, di, selesaikannya, malah, muter, gampang, pakai, efilling, dari, pada, coretak","susah, banget, masuknya, masuk, isi, bingung, klik, selesaikannya, muter, gampang, pakai, efilling, coretak","susah, banget, masuk, masuk, isi, bingung, klik, selesai, muter, gampang, pakai, efilling, coretak",susah banget masuk masuk isi bingung klik selesai muter gampang pakai efilling coretak
Pengguna Google,"gajelas, verifikasi nomor handphone kenapa ga masuk bahkan saya coba sampe seminggu?! bisa gasih yg niat bukannya ini juga penting ya buat kita apa coba, aplikasi yg harusnya dibutuhin bener bener malah ga guna, minimal kalo ada kendala server cepat di perbaiki! apaaaaaaaaaaaallllaahhhh",negatif,gajelas verifikasi nomor handphone kenapa ga masuk bahkan saya coba sampe seminggu bisa gasih yg niat bukannya ini juga penting ya buat kita apa coba aplikasi yg harusnya dibutuhin bener bener malah ga guna minimal kalo ada kendala server cepat di perbaiki apaaaaaaaaaaaallllaahhhh,"gajelas, verifikasi, nomor, handphone, kenapa, ga, masuk, bahkan, saya, coba, sampe, seminggu, bisa, gasih, yg, niat, bukannya, ini, juga, penting, ya, buat, kita, apa, coba, aplikasi, yg, harusnya, dibutuhin, bener, bener, malah, ga, guna, minimal, kalo, ada, kendala, server, cepat, di, perbaiki, apaaaaaaaaaaaallllaahhhh","gajelas, verifikasi, nomor, handphone, ga, masuk, coba, sampe, seminggu, gasih, yg, niat, ya, coba, aplikasi, yg, dibutuhin, bener, bener, ga, minimal, kalo, kendala, server, cepat, perbaiki, apaaaaaaaaaaaallllaahhhh","gajelas, verifikasi, nomor, handphone, ga, masuk, coba, sampe, minggu, gasih, yg, niat, ya, coba, aplikasi, yg, dibutuhin, bener, bener, ga, minimal, kalo, kendala, server, cepat, baik, apaaaaaaaaaaaallllaahhhh",gajelas verifikasi nomor handphone ga masuk coba sampe minggu gasih yg niat ya coba aplikasi yg dibutuhin bener bener ga minimal kalo kendala server cepat baik apaaaaaaaaaaaallllaahhhh
Pengguna Google,tidak bisa masuk pada aplikasi padahal sudah verifikasi wajah dan data email serta telepon sudah di konfirmasi benar oleh aplikasi. saya jadi kuatir jangan sampai ini aplikasi spam pengambil data wajib pajak,negatif,tidak bisa masuk pada aplikasi padahal sudah verifikasi wajah dan data email serta telepon sudah di konfirmasi benar oleh aplikasi saya jadi kuatir jangan sampai ini aplikasi spam pengambil data wajib pajak,"tidak, bisa, masuk, pada, aplikasi, padahal, sudah, verifikasi, wajah, dan, data, email, serta, telepon, sudah, di, konfirmasi, benar, oleh, aplikasi, saya, jadi, kuatir, jangan, sampai, ini, aplikasi, spam, pengambil, data, wajib, pajak","masuk, aplikasi, verifikasi, wajah, data, email, telepon, konfirmasi, aplikasi, kuatir, aplikasi, spam, pengambil, data, wajib, pajak","masuk, aplikasi, verifikasi, wajah, data, email, telepon, konfirmasi, aplikasi, kuatir, aplikasi, spam, ambil, data, wajib, pajak",masuk aplikasi verifikasi wajah data email telepon konfirmasi aplikasi kuatir aplikasi spam ambil data wajib pajak
Pengguna Google,"Aplikasinya payah banget, aktivasi akun coretax udah berhasil, pas login diharuskan ganti password, kirim link via SMS kena biaya Rp 1200 udah gitu tampilan halaman ganti passwordnya cuma setengah halaman HP aja jd apa yg diketiknya gak gelas pas di kolom caphcanya, tapi yakin udah sesuai sih, eh pas diklik keterangannya ganti password gagal. Terus coba login dan ganti password via komputer, udah berhasil. Pas login di HP tetep muncul halaman ganti password. Ini orang yg buat apknya anak TK apa?",negatif,aplikasinya payah banget aktivasi akun coretax udah berhasil pas login diharuskan ganti password kirim link via sms kena biaya rp  udah gitu tampilan halaman ganti passwordnya cuma setengah halaman hp aja jd apa yg diketiknya gak gelas pas di kolom caphcanya tapi yakin udah sesuai sih eh pas diklik keterangannya ganti password gagal terus coba login dan ganti password via komputer udah berhasil pas login di hp tetep muncul halaman ganti password ini orang yg buat apknya anak tk apa,"aplikasinya, payah, banget, aktivasi, akun, coretax, udah, berhasil, pas, login, diharuskan, ganti, password, kirim, link, via, sms, kena, biaya, rp, udah, gitu, tampilan, halaman, ganti, passwordnya, cuma, setengah, halaman, hp, aja, jd, apa, yg, diketiknya, gak, gelas, pas, di, kolom, caphcanya, tapi, yakin, udah, sesuai, sih, eh, pas, diklik, keterangannya, ganti, password, gagal, terus, coba, login, dan, ganti, password, via, komputer, udah, berhasil, pas, login, di, hp, tetep, muncul, halaman, ganti, password, ini, orang, yg, buat, apknya, anak, tk, apa","aplikasinya, payah, banget, aktivasi, akun, coretax, udah, berhasil, pas, login, diharuskan, ganti, password, kirim, link, via, sms, kena, biaya, rp, udah, gitu, tampilan, halaman, ganti, passwordnya, halaman, hp, aja, jd, yg, diketiknya, gak, gelas, pas, kolom, caphcanya, udah, sesuai, sih, eh, pas, diklik, keterangannya, ganti, password, gagal, coba, login, ganti, password, via, komputer, udah, berhasil, pas, login, hp, tetep, muncul, halaman, ganti, password, orang, yg, apknya, anak, tk","aplikasi, payah, banget, aktivasi, akun, coretax, udah, hasil, pas, login, harus, ganti, password, kirim, link, via, sms, kena, biaya, rp, udah, gitu, tampil, halaman, ganti, passwordnya, halaman, hp, aja, jd, yg, ketik, gak, gelas, pas, kolom, caphcanya, udah, sesuai, sih, eh, pas, klik, terang, ganti, password, gagal, coba, login, ganti, password, via, komputer, udah, hasil, pas, login, hp, tetep, muncul, halaman, ganti, password, orang, yg, apknya, anak, tk",aplikasi payah banget aktivasi akun coretax udah hasil pas login harus ganti password kirim link via sms kena biaya rp udah gitu tampil halaman ganti passwordnya halaman hp aja jd yg ketik gak gelas pas kolom caphcanya udah sesuai sih eh pas klik terang ganti password gagal coba login ganti password via komputer udah hasil pas login hp tetep muncul halaman ganti password orang yg apknya anak tk
Pengguna Google,"Aktivasi aplikasi paling susah di muka bumi, sudah isi pulsa kode OTP gk masuk, mau verifikasi muka error, ada lebih pajak masukin no rek gk bisa, apa sihhhh padahal harus lapor SPT",negatif,aktivasi aplikasi paling susah di muka bumi sudah isi pulsa kode otp gk masuk mau verifikasi muka error ada lebih pajak masukin no rek gk bisa apa sihhhh padahal harus lapor spt,"aktivasi, aplikasi, paling, susah, di, muka, bumi, sudah, isi, pulsa, kode, otp, gk, masuk, mau, verifikasi, muka, error, ada, lebih, pajak, masukin, no, rek, gk, bisa, apa, sihhhh, padahal, harus, lapor, spt","aktivasi, aplikasi, susah, muka, bumi, isi, pulsa, kode, otp, gk, masuk, verifikasi, muka, error, pajak, masukin, no, rek, gk, sihhhh, lapor, spt","aktivasi, aplikasi, susah, muka, bumi, isi, pulsa, kode, otp, gk, masuk, verifikasi, muka, error, pajak, masukin, no, rek, gk, sihhhh, lapor, spt",aktivasi aplikasi susah muka bumi isi pulsa kode otp gk masuk verifikasi muka error pajak masukin no rek gk sihhhh lapor spt
Pengguna Google,"susah banget mau laporan tahunan dipersulit bgt aplikasinya jelek sekali, kemarin bisa log in tapi tidak bisa uodate data hanya bisa menampilkan kartu, sekarang katanya harus update di playstore tapi pas udah update harus log in harus aktivasi dan gabisa terus kalo mau log in... haduh pusinggg... pembuat aplikasi nya harus yang handal dong jangan asalÃ‚Â²an",negetif,susah banget mau laporan tahunan dipersulit bgt aplikasinya jelek sekali kemarin bisa log in tapi tidak bisa uodate data hanya bisa menampilkan kartu sekarang katanya harus update di playstore tapi pas udah update harus log in harus aktivasi dan gabisa terus kalo mau log in haduh pusinggg pembuat aplikasi nya harus yang handal dong jangan asalan,"susah, banget, mau, laporan, tahunan, dipersulit, bgt, aplikasinya, jelek, sekali, kemarin, bisa, log, in, tapi, tidak, bisa, uodate, data, hanya, bisa, menampilkan, kartu, sekarang, katanya, harus, update, di, playstore, tapi, pas, udah, update, harus, log, in, harus, aktivasi, dan, gabisa, terus, kalo, mau, log, in, haduh, pusinggg, pembuat, aplikasi, nya, harus, yang, handal, dong, jangan, asalan","susah, banget, laporan, tahunan, dipersulit, bgt, aplikasinya, jelek, kemarin, log, in, uodate, data, menampilkan, kartu, update, playstore, pas, udah, update, log, in, aktivasi, gabisa, kalo, log, in, haduh, pusinggg, pembuat, aplikasi, nya, handal, asalan","susah, banget, lapor, tahun, sulit, bgt, aplikasi, jelek, kemarin, log, in, uodate, data, tampil, kartu, update, playstore, pas, udah, update, log, in, aktivasi, gabisa, kalo, log, in, haduh, pusinggg, buat, aplikasi, nya, handal, asal",susah banget lapor tahun sulit bgt aplikasi jelek kemarin log in uodate data tampil kartu update playstore pas udah update log in aktivasi gabisa kalo log in haduh pusinggg buat aplikasi nya handal asal
Pengguna Google,"Jelek selalu gagal login, error tidak jelas, bahasanya juga teknis sekali. orang non pajak kesulitan akses. ID pengguna tulis saja NIK, seperti ini saja dipersulit.",negatif,jelek selalu gagal login error tidak jelas bahasanya juga teknis sekali orang non pajak kesulitan akses id pengguna tulis saja nik seperti ini saja dipersulit,"jelek, selalu, gagal, login, error, tidak, jelas, bahasanya, juga, teknis, sekali, orang, non, pajak, kesulitan, akses, id, pengguna, tulis, saja, nik, seperti, ini, saja, dipersulit","jelek, gagal, login, error, bahasanya, teknis, orang, non, pajak, kesulitan, akses, id, pengguna, tulis, nik, dipersulit","jelek, gagal, login, error, bahasa, teknis, orang, non, pajak, sulit, akses, id, guna, tulis, nik, sulit",jelek gagal login error bahasa teknis orang non pajak sulit akses id guna tulis nik sulit
Pengguna Google,"aplikasi bermasalah login di arahkan ke website dari aplikasi, setelah ngisi id dan password selesai, otomatis membuka kembali aplikasi. tetap gak login, di coba login lagi tetap gitu-gitu aja. mahal-mahal bikin aplikasi, dananya di korupsi ya? anggaran Rp1,2 triliun hingga Rp1,39 triliun, seburuk ini hasilnya. sering eror, server down.",negatif,aplikasi bermasalah login di arahkan ke website dari aplikasi setelah ngisi id dan password selesai otomatis membuka kembali aplikasi tetap gak login di coba login lagi tetap gitugitu aja mahalmahal bikin aplikasi dananya di korupsi ya anggaran rp triliun hingga rp triliun seburuk ini hasilnya sering eror server down,"aplikasi, bermasalah, login, di, arahkan, ke, website, dari, aplikasi, setelah, ngisi, id, dan, password, selesai, otomatis, membuka, kembali, aplikasi, tetap, gak, login, di, coba, login, lagi, tetap, gitugitu, aja, mahalmahal, bikin, aplikasi, dananya, di, korupsi, ya, anggaran, rp, triliun, hingga, rp, triliun, seburuk, ini, hasilnya, sering, eror, server, down","aplikasi, bermasalah, login, arahkan, website, aplikasi, ngisi, id, password, selesai, otomatis, membuka, aplikasi, gak, login, coba, login, gitugitu, aja, mahalmahal, bikin, aplikasi, dananya, korupsi, ya, anggaran, rp, triliun, rp, triliun, seburuk, hasilnya, eror, server, down","aplikasi, masalah, login, arah, website, aplikasi, ngisi, id, password, selesai, otomatis, buka, aplikasi, gak, login, coba, login, gitugitu, aja, mahalmahal, bikin, aplikasi, dana, korupsi, ya, anggar, rp, triliun, rp, triliun, buruk, hasil, eror, server, down",aplikasi masalah login arah website aplikasi ngisi id password selesai otomatis buka aplikasi gak login coba login gitugitu aja mahalmahal bikin aplikasi dana korupsi ya anggar rp triliun rp triliun buruk hasil eror server down
Pengguna Google,"memang nggak beres ini aplikasi,sangat mengecewakan,saya mau melakukan perubahan data saja karna email nggak sesuai data di djp malah nggak bisa,ini harus dilaporkan ke Mentri keuangan ini,aplikasi dibuat malah nggak bisa digunakan dengan maksimal",negatif,memang nggak beres ini aplikasisangat mengecewakansaya mau melakukan perubahan data saja karna email nggak sesuai data di djp malah nggak bisaini harus dilaporkan ke mentri keuangan iniaplikasi dibuat malah nggak bisa digunakan dengan maksimal,"memang, nggak, beres, ini, aplikasisangat, mengecewakansaya, mau, melakukan, perubahan, data, saja, karna, email, nggak, sesuai, data, di, djp, malah, nggak, bisaini, harus, dilaporkan, ke, mentri, keuangan, iniaplikasi, dibuat, malah, nggak, bisa, digunakan, dengan, maksimal","nggak, beres, aplikasisangat, mengecewakansaya, perubahan, data, karna, email, nggak, sesuai, data, djp, nggak, bisaini, dilaporkan, mentri, keuangan, iniaplikasi, nggak, maksimal","nggak, beres, aplikasisangat, mengecewakansaya, ubah, data, karna, email, nggak, sesuai, data, djp, nggak, bisaini, lapor, tri, uang, iniaplikasi, nggak, maksimal",nggak beres aplikasisangat mengecewakansaya ubah data karna email nggak sesuai data djp nggak bisaini lapor tri uang iniaplikasi nggak maksimal
Pengguna Google,"apk gilaaa, parahh pajak kan banyak duit tuh, bikin aplikasi yang bagus aja ga mampu intinya mau di website atau dr apk ini, error semua cs yg di website jg ga guna ni nulis ulasan jg pasti ga dibaca, percuma ada apk gini, mau login aja bermasalah",negatif,apk gilaaa parahh pajak kan banyak duit tuh bikin aplikasi yang bagus aja ga mampu intinya mau di website atau dr apk ini error semua cs yg di website jg ga guna ni nulis ulasan jg pasti ga dibaca percuma ada apk gini mau login aja bermasalah,"apk, gilaaa, parahh, pajak, kan, banyak, duit, tuh, bikin, aplikasi, yang, bagus, aja, ga, mampu, intinya, mau, di, website, atau, dr, apk, ini, error, semua, cs, yg, di, website, jg, ga, guna, ni, nulis, ulasan, jg, pasti, ga, dibaca, percuma, ada, apk, gini, mau, login, aja, bermasalah","apk, gilaaa, parahh, pajak, duit, tuh, bikin, aplikasi, bagus, aja, ga, intinya, website, dr, apk, error, cs, yg, website, jg, ga, ni, nulis, ulasan, jg, ga, dibaca, apk, gini, login, aja, bermasalah","apk, gilaaa, parahh, pajak, duit, tuh, bikin, aplikasi, bagus, aja, ga, inti, website, dr, apk, error, cs, yg, website, jg, ga, ni, nulis, ulas, jg, ga, baca, apk, gin, login, aja, masalah",apk gilaaa parahh pajak duit tuh bikin aplikasi bagus aja ga inti website dr apk error cs yg website jg ga ni nulis ulas jg ga baca apk gin login aja masalah
Pengguna Google,"kenapa hrs pindah ke cortax,? kalo mau di pindah ya di permudah sistemnya ini malah udah masukin data email yg sesuai dan sudah konfrimasi ke kring pajak kalo emailnya sudah benar, pas di masukin ke cortax nya malah di bilangnya tidak sesuai, dan ujung ujung nya suruh ke kantor pajakÃ°Å¸ËœÅ’",negatif,kenapa hrs pindah ke cortax kalo mau di pindah ya di permudah sistemnya ini malah udah masukin data email yg sesuai dan sudah konfrimasi ke kring pajak kalo emailnya sudah benar pas di masukin ke cortax nya malah di bilangnya tidak sesuai dan ujung ujung nya suruh ke kantor pajak,"kenapa, hrs, pindah, ke, cortax, kalo, mau, di, pindah, ya, di, permudah, sistemnya, ini, malah, udah, masukin, data, email, yg, sesuai, dan, sudah, konfrimasi, ke, kring, pajak, kalo, emailnya, sudah, benar, pas, di, masukin, ke, cortax, nya, malah, di, bilangnya, tidak, sesuai, dan, ujung, ujung, nya, suruh, ke, kantor, pajak","hrs, pindah, cortax, kalo, pindah, ya, permudah, sistemnya, udah, masukin, data, email, yg, sesuai, konfrimasi, kring, pajak, kalo, emailnya, pas, masukin, cortax, nya, bilangnya, sesuai, ujung, ujung, nya, suruh, kantor, pajak","hrs, pindah, cortax, kalo, pindah, ya, mudah, sistem, udah, masukin, data, email, yg, sesuai, konfrimasi, kring, pajak, kalo, email, pas, masukin, cortax, nya, bilang, sesuai, ujung, ujung, nya, suruh, kantor, pajak",hrs pindah cortax kalo pindah ya mudah sistem udah masukin data email yg sesuai konfrimasi kring pajak kalo email pas masukin cortax nya bilang sesuai ujung ujung nya suruh kantor pajak
Pengguna Google,"Aplikasi lemot bermasalah, sering sekali disconect ketika diteruskan ke website oleh aplikasinya. Meskipun menggunakan perangkat kelas flagship sekalipun tidak menjamin aplikasinya lancar di gunakan",negatif,aplikasi lemot bermasalah sering sekali disconect ketika diteruskan ke website oleh aplikasinya meskipun menggunakan perangkat kelas flagship sekalipun tidak menjamin aplikasinya lancar di gunakan,"aplikasi, lemot, bermasalah, sering, sekali, disconect, ketika, diteruskan, ke, website, oleh, aplikasinya, meskipun, menggunakan, perangkat, kelas, flagship, sekalipun, tidak, menjamin, aplikasinya, lancar, di, gunakan","aplikasi, lemot, bermasalah, disconect, diteruskan, website, aplikasinya, perangkat, kelas, flagship, menjamin, aplikasinya, lancar","aplikasi, lot, masalah, disconect, terus, website, aplikasi, perangkat, kelas, flagship, jamin, aplikasi, lancar",aplikasi lot masalah disconect terus website aplikasi perangkat kelas flagship jamin aplikasi lancar
Pengguna Google,aplikasi gak jelas padahal punya pemerintah masa kaya gini buat aktivasi akun aja susahnya minta ampun ada aja yang eror. dulu udah bisa login enak sekarang malah ditambah coretax sialan bikin mudah kagak malah suruh aktivasi lagi. dimana mana pemerintah diksih uang pajak buat aplikasi yang nggak usah bagus bagus lah asal fungsinya jelas bisa dipakek apalah dikit dikit eror namanya apa gabisa dipake.,negatif,aplikasi gak jelas padahal punya pemerintah masa kaya gini buat aktivasi akun aja susahnya minta ampun ada aja yang eror dulu udah bisa login enak sekarang malah ditambah coretax sialan bikin mudah kagak malah suruh aktivasi lagi dimana mana pemerintah diksih uang pajak buat aplikasi yang nggak usah bagus bagus lah asal fungsinya jelas bisa dipakek apalah dikit dikit eror namanya apa gabisa dipake,"aplikasi, gak, jelas, padahal, punya, pemerintah, masa, kaya, gini, buat, aktivasi, akun, aja, susahnya, minta, ampun, ada, aja, yang, eror, dulu, udah, bisa, login, enak, sekarang, malah, ditambah, coretax, sialan, bikin, mudah, kagak, malah, suruh, aktivasi, lagi, dimana, mana, pemerintah, diksih, uang, pajak, buat, aplikasi, yang, nggak, usah, bagus, bagus, lah, asal, fungsinya, jelas, bisa, dipakek, apalah, dikit, dikit, eror, namanya, apa, gabisa, dipake","aplikasi, gak, pemerintah, kaya, gini, aktivasi, akun, aja, susahnya, ampun, aja, eror, udah, login, enak, ditambah, coretax, sialan, bikin, mudah, kagak, suruh, aktivasi, dimana, pemerintah, diksih, uang, pajak, aplikasi, nggak, bagus, bagus, fungsinya, dipakek, apalah, dikit, dikit, eror, namanya, gabisa, dipake","aplikasi, gak, perintah, kaya, gin, aktivasi, akun, aja, susah, ampun, aja, eror, udah, login, enak, tambah, coretax, sial, bikin, mudah, kagak, suruh, aktivasi, mana, perintah, diksih, uang, pajak, aplikasi, nggak, bagus, bagus, fungsi, dipakek, apa, dikit, dikit, eror, nama, gabisa, dipake",aplikasi gak perintah kaya gin aktivasi akun aja susah ampun aja eror udah login enak tambah coretax sial bikin mudah kagak suruh aktivasi mana perintah diksih uang pajak aplikasi nggak bagus bagus fungsi dipakek apa dikit dikit eror nama gabisa dipake
Pengguna Google,aplikasi sampah ini. bukanya tambah gampang tambah ribet dari tadi log in verifikasi no tlfn 10 mnt gak masukÃ‚Â². padahal ini nomor saya gunakan udah 7 tahun lebih sebelum kena wajib pajak. ini instansi yg terkait juga gimana sih masyarakat yg diwajibkan bayar pajak tapi suruh laporan sendiri juga. ngehek banget seneng banget bikin susah orang,negatif,aplikasi sampah ini bukanya tambah gampang tambah ribet dari tadi log in verifikasi no tlfn  mnt gak masuk padahal ini nomor saya gunakan udah  tahun lebih sebelum kena wajib pajak ini instansi yg terkait juga gimana sih masyarakat yg diwajibkan bayar pajak tapi suruh laporan sendiri juga ngehek banget seneng banget bikin susah orang,"aplikasi, sampah, ini, bukanya, tambah, gampang, tambah, ribet, dari, tadi, log, in, verifikasi, no, tlfn, mnt, gak, masuk, padahal, ini, nomor, saya, gunakan, udah, tahun, lebih, sebelum, kena, wajib, pajak, ini, instansi, yg, terkait, juga, gimana, sih, masyarakat, yg, diwajibkan, bayar, pajak, tapi, suruh, laporan, sendiri, juga, ngehek, banget, seneng, banget, bikin, susah, orang","aplikasi, sampah, bukanya, gampang, ribet, log, in, verifikasi, no, tlfn, mnt, gak, masuk, nomor, udah, kena, wajib, pajak, instansi, yg, terkait, gimana, sih, masyarakat, yg, diwajibkan, bayar, pajak, suruh, laporan, ngehek, banget, seneng, banget, bikin, susah, orang","aplikasi, sampah, buka, gampang, ribet, log, in, verifikasi, no, tlfn, mnt, gak, masuk, nomor, udah, kena, wajib, pajak, instansi, yg, kait, gimana, sih, masyarakat, yg, wajib, bayar, pajak, suruh, lapor, ngehek, banget, neng, banget, bikin, susah, orang",aplikasi sampah buka gampang ribet log in verifikasi no tlfn mnt gak masuk nomor udah kena wajib pajak instansi yg kait gimana sih masyarakat yg wajib bayar pajak suruh lapor ngehek banget neng banget bikin susah orang
Pengguna Google,"sudah sekitar sebulan saya register npwp tapi setiap verifikasi nomor hp tidak pernah muncul kode otp nya, padahal emailnya bisa, sudah puluhan kali saya coba hingga beli kartu baru namun masih saja tidak terkirim kode nya",negatif,sudah sekitar sebulan saya register npwp tapi setiap verifikasi nomor hp tidak pernah muncul kode otp nya padahal emailnya bisa sudah puluhan kali saya coba hingga beli kartu baru namun masih saja tidak terkirim kode nya,"sudah, sekitar, sebulan, saya, register, npwp, tapi, setiap, verifikasi, nomor, hp, tidak, pernah, muncul, kode, otp, nya, padahal, emailnya, bisa, sudah, puluhan, kali, saya, coba, hingga, beli, kartu, baru, namun, masih, saja, tidak, terkirim, kode, nya","sebulan, register, npwp, verifikasi, nomor, hp, muncul, kode, otp, nya, emailnya, puluhan, kali, coba, beli, kartu, terkirim, kode, nya","bulan, register, npwp, verifikasi, nomor, hp, muncul, kode, otp, nya, email, puluh, kali, coba, beli, kartu, kirim, kode, nya",bulan register npwp verifikasi nomor hp muncul kode otp nya email puluh kali coba beli kartu kirim kode nya
Pengguna Google,"Suruh masuk akun coretax, tapi begitu suruh masukin kode verifikasi yang di kirim ke email malah halaman verifikasi hilang kembali ke halaman awal. Berulang ulang terus begitu. ini namanya ngerjain bosss",negatif,suruh masuk akun coretax tapi begitu suruh masukin kode verifikasi yang di kirim ke email malah halaman verifikasi hilang kembali ke halaman awal berulang ulang terus begitu ini namanya ngerjain bosss,"suruh, masuk, akun, coretax, tapi, begitu, suruh, masukin, kode, verifikasi, yang, di, kirim, ke, email, malah, halaman, verifikasi, hilang, kembali, ke, halaman, awal, berulang, ulang, terus, begitu, ini, namanya, ngerjain, bosss","suruh, masuk, akun, coretax, suruh, masukin, kode, verifikasi, kirim, email, halaman, verifikasi, hilang, halaman, berulang, ulang, namanya, ngerjain, bosss","suruh, masuk, akun, coretax, suruh, masukin, kode, verifikasi, kirim, email, halaman, verifikasi, hilang, halaman, ulang, ulang, nama, ngerjain, bosss",suruh masuk akun coretax suruh masukin kode verifikasi kirim email halaman verifikasi hilang halaman ulang ulang nama ngerjain bosss
Pengguna Google,"Download apk nya supaya gak perlu daftar online karena di web refresh dikit balik lagi dari awal. Udah tau verif kode no hp harus ada pulsa, ini aku udah berapa kali keulang terus alhasil boncos. Tapi di apk masih tetep dialihkan ke web. Males gak mood Ã°Å¸ËœÂ­",negatif,download apk nya supaya gak perlu daftar online karena di web refresh dikit balik lagi dari awal udah tau verif kode no hp harus ada pulsa ini aku udah berapa kali keulang terus alhasil boncos tapi di apk masih tetep dialihkan ke web males gak mood ,"download, apk, nya, supaya, gak, perlu, daftar, online, karena, di, web, refresh, dikit, balik, lagi, dari, awal, udah, tau, verif, kode, no, hp, harus, ada, pulsa, ini, aku, udah, berapa, kali, keulang, terus, alhasil, boncos, tapi, di, apk, masih, tetep, dialihkan, ke, web, males, gak, mood","download, apk, nya, gak, daftar, online, web, refresh, dikit, udah, tau, verif, kode, no, hp, pulsa, udah, kali, keulang, alhasil, boncos, apk, tetep, dialihkan, web, males, gak, mood","download, apk, nya, gak, daftar, online, web, refresh, dikit, udah, tau, verif, kode, no, hp, pulsa, udah, kali, ulang, alhasil, boncos, apk, tetep, alih, web, males, gak, mood",download apk nya gak daftar online web refresh dikit udah tau verif kode no hp pulsa udah kali ulang alhasil boncos apk tetep alih web males gak mood
